,GICS Sub-Industry,open,high,low,close,daily_gain,daily_volatility,daily_gain%,volatility%
10,Auto Parts & Equipment,49.00262854950117,49.514907444359196,48.47185579432081,49.010909439754414,0.008280890253261834,1.0430516500383744,0.02271298045226881,2.1974733925667356
0,Advertising,47.205458181096056,47.57181803018269,46.827054249404455,47.21111636219218,0.005658181096108094,0.7447637807783961,0.02207991533205666,1.6787902911155113
30,Diversified Banks,47.450341223193014,47.842758392904344,47.0643480010591,47.463454461212784,0.013113238019592322,0.7784103918453799,0.021998015986410525,1.6817320892864314
44,General Merchandise Stores,69.44273489541979,70.086215409055,68.7949921895684,69.45786391315879,0.01512901773894622,1.2912232194863646,0.021669777393095273,1.8552033938648904
66,Industrial Gases,132.59196981731523,133.55224694201726,131.58854344718011,132.61769658459096,0.02572676727561522,1.9637034948371732,0.02160793898012277,1.4937412065975628
107,Specialized REITs,110.53545495543148,111.52065887388524,109.52701774777225,110.56695666754932,0.03150171211720043,1.9936411261142035,0.0211109179459002,1.7924018465784328
109,Specialty Stores,202.12842667460956,203.96067409319457,200.2594425072817,202.14936232459502,0.020935649986762048,3.701231585914743,0.02081478316326549,1.928052878249891
99,Reinsurance,182.86793089753758,184.24131231135826,181.48712970611615,182.9029229547259,0.03499205718824461,2.754182605242257,0.020617530037357466,1.4987460019240955
93,Personal Products,83.49095007942799,84.04743324066713,82.94846799046856,83.5111020651309,0.02015198570293876,1.0989652501985692,0.020071002623633403,1.3250414883189414
89,Oil & Gas Refining & Marketing,60.63537950754578,61.35383981996309,59.91237572147215,60.65065263436582,0.015273126820227904,1.4414640984908669,0.019883645452083258,2.50124631749259
58,Household Appliances,162.10501588562343,163.8680590945195,160.32751834789508,162.13520254169975,0.03018665607625064,3.540540746624304,0.01882560675215957,2.224861859086467
96,Publishing,14.753785585970896,14.906513644140285,14.592569974337012,14.756117835757099,0.0023322497861419773,0.31394366980325017,0.01821857215759394,2.1572954871156407
94,Pharmaceuticals,71.21625191194835,71.8285485873142,70.5800123453988,71.2274305003971,0.011178588448882268,1.2485362419153512,0.01757635014773964,1.7353198842169175
9,Asset Management & Custody Banks,100.71700991858596,101.56450729745814,99.84854026012695,100.73533732128634,0.018327402700556033,1.7159670373312126,0.01727403535827002,1.7416866098833768
53,Home Furnishings,111.03338959491678,112.0317176727561,110.00955186656077,111.04089555202566,0.007505957108816168,2.022165806195392,0.016566142953010076,1.7974155172562927
31,Diversified Chemicals,77.25501985702942,77.97126147736299,76.52411906274827,77.26507545671188,0.010055599682287426,1.4471424146147729,0.016491893399853106,1.9070382295087949
92,Paper Packaging,56.40176556082156,56.92350078988925,55.865934649815614,56.40880726698265,0.007041706161137456,1.0575661400737222,0.0161767096655945,1.9359868017537978
74,Internet & Direct Marketing Retail,239.75753523960833,241.97991562086128,237.31609999999964,239.76581519724678,0.00827995763833737,4.6638156208631205,0.01588158913443857,2.0913988356772824
23,Construction Materials,122.48498173153308,123.89447148530574,121.0313917791896,122.50600675139002,0.021025019857029252,2.8630797061159616,0.015308049245593678,2.347046913214851
17,Cable & Satellite,98.24092536404574,99.34171914217625,97.13589631983054,98.27015313741052,0.02922777336510445,2.2058228223457768,0.01413435787129079,2.142105012417516
56,Hotel & Resort REITs,18.762362192216038,18.94990214455916,18.569168864177907,18.76448054011121,0.0021183478951549116,0.3807332803812544,0.012528560155001603,2.082061986597707
86,Office REITs,103.28075456711662,104.11117301429702,102.40755919380442,103.29457009531345,0.01381552819698171,1.703613820492454,0.012358909854307917,1.661300157143664
25,Consumer Finance,63.438647202572135,63.94653408360131,62.91787410503764,63.44757449088979,0.00892728831725623,1.0286599785637713,0.012260249368687234,1.7037549870939284
29,Distributors,30.086084193804563,30.388549245432806,29.765734392374906,30.08941699761715,0.003332803812549562,0.6228148530579833,0.010335755849099876,2.1096891789479297
5,Airlines,46.21479769658455,46.82724276409853,45.59167097696582,46.213767990468774,-0.0010297061159651193,1.235571787132642,0.00886569798783252,2.735187435158281
14,Brewers,77.35133550436859,77.98598268467038,76.6850514694202,77.35028594122322,-0.0010495631453534301,1.3009312152501977,0.00768133079208947,1.6804698620767806
110,Steel,50.69343526608413,51.20818244638598,50.153095949166,50.69385226370132,0.0004169976171563425,1.055086497220014,0.005932781162185045,2.0917412425520636
70,Integrated Oil & Gas,87.35019827905762,88.08162043950227,86.59192922954723,87.35639819962947,0.00619992057188241,1.4896912099549873,0.005235110537840089,1.8747299944026623
71,Integrated Telecommunication Services,42.70214809372523,42.97596068308192,42.40310448768856,42.70394972200164,0.0018016282764098295,0.5728561953931698,0.0016038236240661578,1.3390207388619348
64,Independent Power Producers & Energy Traders,17.41008963463066,17.628132366957907,17.190334908657665,17.408705718824468,-0.0013839158061953849,0.4377974583002382,6.58594894068448e-05,2.61972913921934
87,Oil & Gas Equipment & Services,55.31026175536154,55.91317730341543,54.687131632247834,55.307793884034936,-0.0024678713264495574,1.2260456711675969,-0.0005066868681161409,2.371165778829818
7,"Apparel, Accessories & Luxury Goods",64.21883814902684,64.85304433792096,63.5705020503087,64.21267192216472,-0.00616622686283805,1.2825422876127215,-0.00597256915938421,2.095025513825996
12,Automotive Retail,132.4396305798251,133.81829722001572,131.03602494042892,132.43346306592517,-0.006167513899920502,2.782272279586974,-0.006127437282857438,2.110461446100064
83,Multi-Sector Holdings,142.29253415409076,143.0250773629868,141.42775814138196,142.28079428117576,-0.011739872915011827,1.597319221604445,-0.007219605560069606,1.1295040043255997
73,Interactive Media & Services,483.1819345548244,486.8454999999984,479.1335102777004,483.156957600916,-0.024976953907815163,7.711989722301751,-0.00757993860239798,1.8258694664449393
103,Retail REITs,88.8930478253943,89.59377349052075,88.1380952843717,88.88096458499263,-0.012083240401465549,1.455678206149435,-0.015944004225938297,1.6791816415735061
21,Construction & Engineering,29.921834710087328,30.231509769658434,29.601285782366926,29.912688641779205,-0.009146068308181167,0.6302239872915016,-0.01797460570778665,2.159210948635223
88,Oil & Gas Exploration & Production,74.5819676727562,75.52243951107536,73.59758984202671,74.57593636925253,-0.006031303503662441,1.9248496690495132,-0.01894231992019542,2.719307233976632
90,Oil & Gas Storage & Transportation,38.33668731797717,38.774662695260794,37.86769203071223,38.32929706115971,-0.007390256817580069,0.9069706645485844,-0.019199354748151543,2.5782889937765674
13,Biotechnology,175.76474816706428,178.18016664396646,173.14982818068506,175.69616870956722,-0.06857945749631172,5.030338463284535,-0.02212034298717136,2.947099920198103
15,Broadcasting,42.56529916600478,43.034550238284396,42.085334511517104,42.564237092930945,-0.001062073073868218,0.9492157267672757,-0.02284138821916041,2.440551099671493
49,Health Care REITs,65.05155281969824,65.58428443208906,64.4645636219222,65.03783161239089,-0.013721207307386752,1.1197208101668013,-0.02320010870976494,1.737922440696723
18,Casinos & Gaming,78.49861755361394,79.53967501985697,77.40886667990476,78.48355599682309,-0.015061556791104132,2.130808339952346,-0.02393427444848432,2.769206934463269
55,Homebuilding,31.311304421498434,31.68494294413543,30.919686153031353,31.304676118612523,-0.0066283028858883245,0.7652567911040502,-0.024120477151087744,2.528015445891184
40,Fertilizers & Agricultural Chemicals,47.15163068572948,47.676620174741906,46.601427879269266,47.138421498543835,-0.01320918718559706,1.075192295472597,-0.025011509708709443,2.495018325642264
45,Gold,29.048355758538527,29.459075774424136,28.6091012708499,29.030659253375696,-0.01769650516282754,0.8499745035742649,-0.05634669434373234,3.0233028569726796
11,Automobile Manufacturers,24.341248927720407,24.560839753772843,24.09206104050837,24.327811755361417,-0.013437172359015077,0.4687787132644958,-0.05806331654277017,1.9057715246192473
26,Copper,20.7850348689436,21.080103891977792,20.46203169181888,20.76637013502783,-0.018664733915806305,0.6180722001588564,-0.08494554174491195,3.7253341693516613
